latitude;longitude;result_address;result_score;result_type;result_id;result_name;result_street;result_postcode;result_city;result_contex50.465728;2.123732;49 Rue Charles VI 62310 Azincourt;0.1;housenumber;62069_0040_143eac;Rue Charles VI;;62310;Azincourt;62, Pas-de-Calais, Nord-Pas-de-Calais
-12.788308;45.270093;6 Rue Bambao 97615 Dzaoudzi;0.13;housenumber;97608_XXXX_020297;Rue Bambao;;97615;Dzaoudzi;976, Mayotte
49.219781;6.017483;49 Rue du 6 Septembre 57860 Montois-la-Montagne;0.08;housenumber;57481_0420_03eedb;Rue du 6 Septembre;;57860;Montois-la-Montagne;57, Moselle, Lorraine
46.250424;4.78771;49 Route Nationale 6 71680 Crêches-sur-Saône;0.11;housenumber;71150_0235_608ba5;Route Nationale 6;;71680;Crêches-sur-Saône;71, Saône-et-Loire, Bourgogne
48.56105;2.633794;49 Route Nationale 6 77240 Vert-Saint-Denis;0.09;housenumber;77495_XXXX_da8195;Route Nationale 6;;77240;Vert-Saint-Denis;77, Seine-et-Marne, Île-de-France
48.56105;2.633794;49 Route Nationale 6 77240 Vert-Saint-Denis;0.09;housenumber;77495_XXXX_da8195;Route Nationale 6;;77240;Vert-Saint-Denis;77, Seine-et-Marne, Île-de-France
48.867546;2.375206;47 Rue des 3 Bornes 75011 Paris;0.19;housenumber;75111_XXXX_ada1dc;Rue des 3 Bornes;;75011;Paris;75, Île-de-France
49.116975;6.202229;47 Rue des 3 Rois 57070 Metz;0.12;housenumber;57463_XXXX_160f37;Rue des 3 Rois;;57070;Metz;57, Moselle, Lorraine
